distrito_code,nome,ibge_code,municipio_nome,uf
411680205,Nova Cantu,4116802,Nova Cantu,PR
411680210,Geremia Lunardelli,4116802,Nova Cantu,PR
411680215,Santo Rei,4116802,Nova Cantu,PR
411690105,Nova Esperança,4116901,Nova Esperança,PR
411690110,Barão de Lucena,4116901,Nova Esperança,PR
411690115,Ivaitinga,4116901,Nova Esperança,PR
411695005,Nova Esperança do Sudoeste,4116950,Nova Esperança do Sudoeste,PR
411700805,Nova Fátima,4117008,Nova Fátima,PR
411705705,Nova Laranjeiras,4117057,Nova Laranjeiras,PR
411705710,Bananas,4117057,Nova Laranjeiras,PR
411705715,Guaraí,4117057,Nova Laranjeiras,PR
411705720,Guarani,4117057,Nova Laranjeiras,PR
411705730,Rio da Prata,4117057,Nova Laranjeiras,PR
411710705,Nova Londrina,4117107,Nova Londrina,PR
411710710,Cintra Pimentel,4117107,Nova Londrina,PR
411720605,Nova Olímpia,4117206,Nova Olímpia,PR
411721405,Nova Santa Bárbara,4117214,Nova Santa Bárbara,PR
411722205,Nova Santa Rosa,4117222,Nova Santa Rosa,PR
411722210,Alto Santa Fé,4117222,Nova Santa Rosa,PR
411722220,Planalto do Oeste,4117222,Nova Santa Rosa,PR
411725505,Nova Prata do Iguaçu,4117255,Nova Prata do Iguaçu,PR
411727105,Nova Tebas,4117271,Nova Tebas,PR
411727107,Catuporanga,4117271,Nova Tebas,PR
411727110,Poema,4117271,Nova Tebas,PR
411729705,Novo Itacolomi,4117297,Novo Itacolomi,PR
411730505,Ortigueira,4117305,Ortigueira,PR
411730510,Barreiro,4117305,Ortigueira,PR
411730515,Lajeado Bonito,4117305,Ortigueira,PR
411730520,Monjolinho,4117305,Ortigueira,PR
411730525,Natingui,4117305,Ortigueira,PR
411740405,Ourizona,4117404,Ourizona,PR
411745305,Ouro Verde do Oeste,4117453,Ouro Verde do Oeste,PR
411750305,Paiçandu,4117503,Paiçandu,PR
411750310,Água Boa,4117503,Paiçandu,PR
411760205,Palmas,4117602,Palmas,PR
411760215,Francisco Frederico Teixeira Guimarães,4117602,Palmas,PR
411760220,Padre Ponciano,4117602,Palmas,PR
411770105,Palmeira,4117701,Palmeira,PR
411770110,Papagaios Novos,4117701,Palmeira,PR
411780005,Palmital,4117800,Palmital,PR
411790905,Palotina,4117909,Palotina,PR
411790915,São Camilo,4117909,Palotina,PR
411790925,Vila Floresta,4117909,Palotina,PR
411800605,Paraíso do Norte,4118006,Paraíso do Norte,PR
411810505,Paranacity,4118105,Paranacity,PR
411820405,Paranaguá,4118204,Paranaguá,PR
411820410,Alexandra,4118204,Paranaguá,PR
411830305,Paranapoema,4118303,Paranapoema,PR
411840205,Paranavaí,4118402,Paranavaí,PR
411840210,Cristo Rei,4118402,Paranavaí,PR
411840215,Deputado José Afonso,4118402,Paranavaí,PR
411840220,Graciosa,4118402,Paranavaí,PR
411840225,Sumaré,4118402,Paranavaí,PR
411845105,Pato Bragado,4118451,Pato Bragado,PR
411850105,Pato Branco,4118501,Pato Branco,PR
411850130,São Roque do Chopim,4118501,Pato Branco,PR
411860005,Paula Freitas,4118600,Paula Freitas,PR
411870905,Paulo Frontin,4118709,Paulo Frontin,PR
411870910,Vera Guarani,4118709,Paulo Frontin,PR
411880805,Peabiru,4118808,Peabiru,PR
411885705,Perobal,4118857,Perobal,PR
411890705,Pérola,4118907,Pérola,PR
411900405,Pérola d'Oeste,4119004,Pérola d'Oeste,PR
411900415,Conciolândia,4119004,Pérola d'Oeste,PR
411910305,Piên,4119103,Piên,PR
411915205,Pinhais,4119152,Pinhais,PR
411920205,Pinhalão,4119202,Pinhalão,PR
411920210,Lavrinha,4119202,Pinhalão,PR
411925105,Pinhal de São Bento,4119251,Pinhal de São Bento,PR
411930105,Pinhão,4119301,Pinhão,PR
411930110,Bom Retiro,4119301,Pinhão,PR
411930115,Faxinal do Céu,4119301,Pinhão,PR
411930125,Pinhalzinho,4119301,Pinhão,PR
411940005,Piraí do Sul,4119400,Piraí do Sul,PR
411950905,Piraquara,4119509,Piraquara,PR
411960805,Pitanga,4119608,Pitanga,PR
411960810,Barra Bonita,4119608,Pitanga,PR
411960837,Rio XV de Baixo,4119608,Pitanga,PR
411960840,Vila Nova,4119608,Pitanga,PR
411965705,Pitangueiras,4119657,Pitangueiras,PR
411970705,Planaltina do Paraná,4119707,Planaltina do Paraná,PR
411970710,Comur,4119707,Planaltina do Paraná,PR
411980605,Planalto,4119806,Planalto,PR
411980610,Barra Grande,4119806,Planalto,PR
411980615,Centro Novo,4119806,Planalto,PR
411980620,Sagrada Família,4119806,Planalto,PR
411980625,Valério,4119806,Planalto,PR
411990505,Ponta Grossa,4119905,Ponta Grossa,PR
411990510,Guaragi,4119905,Ponta Grossa,PR
411990515,Itaiacoca,4119905,Ponta Grossa,PR
411990517,Piriquitos,4119905,Ponta Grossa,PR
411990525,Uvaia,4119905,Ponta Grossa,PR
411995405,Pontal do Paraná,4119954,Pontal do Paraná,PR
412000205,Porecatu,4120002,Porecatu,PR
412010105,Porto Amazonas,4120101,Porto Amazonas,PR
412015005,Porto Barreiro,4120150,Porto Barreiro,PR
412020005,Porto Rico,4120200,Porto Rico,PR
412030905,Porto Vitória,4120309,Porto Vitória,PR
412033305,Prado Ferreira,4120333,Prado Ferreira,PR
412035805,Pranchita,4120358,Pranchita,PR
412035810,Canzianópolis,4120358,Pranchita,PR
412040805,Presidente Castelo Branco,4120408,Presidente Castelo Branco,PR
412040810,Boa Vista,4120408,Presidente Castelo Branco,PR
412050705,Primeiro de Maio,4120507,Primeiro de Maio,PR
412050710,Ibiaci,4120507,Primeiro de Maio,PR
412060605,Prudentópolis,4120606,Prudentópolis,PR
412060610,Jaciaba,4120606,Prudentópolis,PR
412060615,Patos Velhos,4120606,Prudentópolis,PR
412065505,Quarto Centenário,4120655,Quarto Centenário,PR
412070505,Quatiguá,4120705,Quatiguá,PR
412080405,Quatro Barras,4120804,Quatro Barras,PR
412080410,Borda do Campo,4120804,Quatro Barras,PR
412085305,Quatro Pontes,4120853,Quatro Pontes,PR
412090305,Quedas do Iguaçu,4120903,Quedas do Iguaçu,PR
412100005,Querência do Norte,4121000,Querência do Norte,PR
412100010,Icatu,4121000,Querência do Norte,PR
412100015,Porto Brasílio,4121000,Querência do Norte,PR
412110905,Quinta do Sol,4121109,Quinta do Sol,PR
412110910,Irapuan,4121109,Quinta do Sol,PR
412120805,Quitandinha,4121208,Quitandinha,PR
412120810,Doce Grande,4121208,Quitandinha,PR
412120815,Pangaré,4121208,Quitandinha,PR
412125705,Ramilândia,4121257,Ramilândia,PR
412130705,Rancho Alegre,4121307,Rancho Alegre,PR
412135605,Rancho Alegre D'Oeste,4121356,Rancho Alegre D'Oeste,PR
412140605,Realeza,4121406,Realeza,PR
412140610,Maravilha,4121406,Realeza,PR
412140615,Marmelândia,4121406,Realeza,PR
412140620,São Roque,4121406,Realeza,PR
412150505,Rebouças,4121505,Rebouças,PR
412160405,Renascença,4121604,Renascença,PR
412160410,Baulândia,4121604,Renascença,PR
412160415,Canela,4121604,Renascença,PR
412170305,Reserva,4121703,Reserva,PR
412170310,José Lacerda,4121703,Reserva,PR
412170315,Rio Novo,4121703,Reserva,PR
412175205,Reserva do Iguaçu,4121752,Reserva do Iguaçu,PR
412180205,Ribeirão Claro,4121802,Ribeirão Claro,PR
412180210,Cachoeira do Espírito Santo,4121802,Ribeirão Claro,PR
412190105,Ribeirão do Pinhal,4121901,Ribeirão do Pinhal,PR
412190115,Triolândia,4121901,Ribeirão do Pinhal,PR
412200805,Rio Azul,4122008,Rio Azul,PR
412210705,Rio Bom,4122107,Rio Bom,PR
412210710,Santo Antônio do Palmital,4122107,Rio Bom,PR
412215605,Rio Bonito do Iguaçu,4122156,Rio Bonito do Iguaçu,PR
412215610,Assentamento Ireno Alves dos Santos,4122156,Rio Bonito do Iguaçu,PR
412215615,Campo do Bugre,4122156,Rio Bonito do Iguaçu,PR
412215620,Linha Rosa,4122156,Rio Bonito do Iguaçu,PR
412215625,Pinhalzinho,4122156,Rio Bonito do Iguaçu,PR
412217205,Rio Branco do Ivaí,4122172,Rio Branco do Ivaí,PR
412220605,Rio Branco do Sul,4122206,Rio Branco do Sul,PR
412220610,Açungui,4122206,Rio Branco do Sul,PR
412230505,Rio Negro,4122305,Rio Negro,PR
412230510,Lageado dos Vieiras,4122305,Rio Negro,PR
412230515,Fazendinha,4122305,Rio Negro,PR
412240405,Rolândia,4122404,Rolândia,PR
412240410,Nossa Senhora da Aparecida,4122404,Rolândia,PR
412240420,São Martinho,4122404,Rolândia,PR
412250305,Roncador,4122503,Roncador,PR
412250310,Alto do São João,4122503,Roncador,PR
412260205,Rondon,4122602,Rondon,PR
412265105,Rosário do Ivaí,4122651,Rosário do Ivaí,PR
412270105,Sabáudia,4122701,Sabáudia,PR
412280005,Salgado Filho,4122800,Salgado Filho,PR
412280020,Tiradentes,4122800,Salgado Filho,PR
412290905,Salto do Itararé,4122909,Salto do Itararé,PR
412300605,Salto do Lontra,4123006,Salto do Lontra,PR
412310505,Santa Amélia,4123105,Santa Amélia,PR
412320405,Santa Cecília do Pavão,4123204,Santa Cecília do Pavão,PR
412330305,Santa Cruz de Monte Castelo,4123303,Santa Cruz de Monte Castelo,PR
412330310,Santa Esmeralda,4123303,Santa Cruz de Monte Castelo,PR
412340205,Santa Fé,4123402,Santa Fé,PR
412350105,Santa Helena,4123501,Santa Helena,PR
412350110,São Clemente,4123501,Santa Helena,PR
412360005,Santa Inês,4123600,Santa Inês,PR
412370905,Santa Isabel do Ivaí,4123709,Santa Isabel do Ivaí,PR
412370915,São José do Ivaí,4123709,Santa Isabel do Ivaí,PR
412380805,Santa Izabel do Oeste,4123808,Santa Izabel do Oeste,PR
412380810,Anunciação,4123808,Santa Izabel do Oeste,PR
412380815,Jacutinga,4123808,Santa Izabel do Oeste,PR
412380820,Rio da Prata,4123808,Santa Izabel do Oeste,PR
412380825,Sarandi,4123808,Santa Izabel do Oeste,PR
412380830,União do Oeste,4123808,Santa Izabel do Oeste,PR
412382405,Santa Lúcia,4123824,Santa Lúcia,PR
412385705,Santa Maria do Oeste,4123857,Santa Maria do Oeste,PR
412385720,Ouro Verde,4123857,Santa Maria do Oeste,PR
412385725,Rio do Tigre,4123857,Santa Maria do Oeste,PR
412385730,São José,4123857,Santa Maria do Oeste,PR
412385735,São Manoel,4123857,Santa Maria do Oeste,PR
412390705,Santa Mariana,4123907,Santa Mariana,PR
412395605,Santa Mônica,4123956,Santa Mônica,PR
412395610,Aparecida do Ivaí,4123956,Santa Mônica,PR
412400405,Santana do Itararé,4124004,Santana do Itararé,PR
412402005,Santa Tereza do Oeste,4124020,Santa Tereza do Oeste,PR
412402010,Santa Maria,4124020,Santa Tereza do Oeste,PR
412405305,Santa Terezinha de Itaipu,4124053,Santa Terezinha de Itaipu,PR
412410305,Santo Antônio da Platina,4124103,Santo Antônio da Platina,PR
412410312,Conselheiro Zacarias,4124103,Santo Antônio da Platina,PR
412410317,Monte Real,4124103,Santo Antônio da Platina,PR
412420205,Santo Antônio do Caiuá,4124202,Santo Antônio do Caiuá,PR
412430105,Santo Antônio do Paraíso,4124301,Santo Antônio do Paraíso,PR
412430110,São Judas Tadeu,4124301,Santo Antônio do Paraíso,PR
412440005,Santo Antônio do Sudoeste,4124400,Santo Antônio do Sudoeste,PR
412440015,Marcionópolis,4124400,Santo Antônio do Sudoeste,PR
412440030,São Pedro do Florido,4124400,Santo Antônio do Sudoeste,PR
412450905,Santo Inácio,4124509,Santo Inácio,PR
412460805,São Carlos do Ivaí,4124608,São Carlos do Ivaí,PR
412460810,Porto São Carlos,4124608,São Carlos do Ivaí,PR
412470705,São Jerônimo da Serra,4124707,São Jerônimo da Serra,PR
412470710,São João do Pinhal,4124707,São Jerônimo da Serra,PR
412470715,Terra Nova,4124707,São Jerônimo da Serra,PR
412470720,Vila Nova de Florença,4124707,São Jerônimo da Serra,PR
412480605,São João,4124806,São João,PR
412480610,Dois Irmãos,4124806,São João,PR
412480615,Nova Lourdes,4124806,São João,PR
412480617,Ouro Verde,4124806,São João,PR
412480620,Vila Paraíso,4124806,São João,PR
412490505,São João do Caiuá,4124905,São João do Caiuá,PR
412500105,São João do Ivaí,4125001,São João do Ivaí,PR
412500115,Ubaúna,4125001,São João do Ivaí,PR
412500125,Luar,4125001,São João do Ivaí,PR
412500130,Santa Luzia da Alvorada,4125001,São João do Ivaí,PR
412510005,São João do Triunfo,4125100,São João do Triunfo,PR
412510010,Palmira,4125100,São João do Triunfo,PR
412520905,São Jorge d'Oeste,4125209,São Jorge d'Oeste,PR
412520910,Doutor Antônio Paranhos,4125209,São Jorge d'Oeste,PR
412520915,Iolópolis,4125209,São Jorge d'Oeste,PR
412520917,Lagos do Iguaçu,4125209,São Jorge d'Oeste,PR
412520920,Sede Nova Sant'Ana,4125209,São Jorge d'Oeste,PR
412530805,São Jorge do Ivaí,4125308,São Jorge do Ivaí,PR
412530810,Copacabana do Norte,4125308,São Jorge do Ivaí,PR
412535705,São Jorge do Patrocínio,4125357,São Jorge do Patrocínio,PR
412540705,São José da Boa Vista,4125407,São José da Boa Vista,PR
412545605,São José das Palmeiras,4125456,São José das Palmeiras,PR
412550605,São José dos Pinhais,4125506,São José dos Pinhais,PR
412550615,Colônia Murici,4125506,São José dos Pinhais,PR
412555505,São Manoel do Paraná,4125555,São Manoel do Paraná,PR
412560505,São Mateus do Sul,4125605,São Mateus do Sul,PR
412560510,Caitá,4125605,São Mateus do Sul,PR
412560515,Fluviópolis,4125605,São Mateus do Sul,PR
412560520,Lajeado,4125605,São Mateus do Sul,PR
412570405,São Miguel do Iguaçu,4125704,São Miguel do Iguaçu,PR
412570410,Aurora do Iguaçu,4125704,São Miguel do Iguaçu,PR
412570420,São José do Iguaçu,4125704,São Miguel do Iguaçu,PR
412570430,São Jorge,4125704,São Miguel do Iguaçu,PR
412570435,Santa Rosa do Ocoi,4125704,São Miguel do Iguaçu,PR
412575305,São Pedro do Iguaçu,4125753,São Pedro do Iguaçu,PR
412580305,São Pedro do Ivaí,4125803,São Pedro do Ivaí,PR
412580310,Mariza,4125803,São Pedro do Ivaí,PR
412590205,São Pedro do Paraná,4125902,São Pedro do Paraná,PR
412590210,Porto São José,4125902,São Pedro do Paraná,PR
412600905,São Sebastião da Amoreira,4126009,São Sebastião da Amoreira,PR
412610805,São Tomé,4126108,São Tomé,PR
412620705,Sapopema,4126207,Sapopema,PR
412620710,Lambari,4126207,Sapopema,PR
412620715,Vida Nova,4126207,Sapopema,PR
412625605,Sarandi,4126256,Sarandi,PR
412627205,Saudade do Iguaçu,4126272,Saudade do Iguaçu,PR
412630605,Sengés,4126306,Sengés,PR
412630607,Ouro Verde,4126306,Sengés,PR
412630610,Reianópolis,4126306,Sengés,PR
412635505,Serranópolis do Iguaçu,4126355,Serranópolis do Iguaçu,PR
412640505,Sertaneja,4126405,Sertaneja,PR
412640510,Paranagi,4126405,Sertaneja,PR
412650405,Sertanópolis,4126504,Sertanópolis,PR
412660305,Siqueira Campos,4126603,Siqueira Campos,PR
412660310,Alemoa,4126603,Siqueira Campos,PR
412665205,Sulina,4126652,Sulina,PR
412667805,Tamarana,4126678,Tamarana,PR
412670205,Tamboara,4126702,Tamboara,PR
412680105,Tapejara,4126801,Tapejara,PR
412680110,Bela Vista do Tapiracuí,4126801,Tapejara,PR
412690005,Tapira,4126900,Tapira,PR
412700705,Teixeira Soares,4127007,Teixeira Soares,PR
412700720,Guaraúna,4127007,Teixeira Soares,PR
412710605,Telêmaco Borba,4127106,Telêmaco Borba,PR
412720505,Terra Boa,4127205,Terra Boa,PR
412730405,Terra Rica,4127304,Terra Rica,PR
412730410,Adhemar de Barros,4127304,Terra Rica,PR
412740305,Terra Roxa,4127403,Terra Roxa,PR
412740310,Santa Rita d'Oeste,4127403,Terra Roxa,PR
412750205,Tibagi,4127502,Tibagi,PR
412750210,Alto do Amparo,4127502,Tibagi,PR
412750220,Caetano Mendes,4127502,Tibagi,PR
412760105,Tijucas do Sul,4127601,Tijucas do Sul,PR
412770005,Toledo,4127700,Toledo,PR
412770008,Concórdia do Oeste,4127700,Toledo,PR
412770010,Dez de Maio,4127700,Toledo,PR
412770015,Dois Irmãos,4127700,Toledo,PR
412770020,Novo Sarandi,4127700,Toledo,PR
412770025,São Luiz do Oeste,4127700,Toledo,PR
412770030,São Miguel,4127700,Toledo,PR
412770033,Vila Ipiranga,4127700,Toledo,PR
412770035,Vila Nova,4127700,Toledo,PR
412770040,Novo Sobradinho,4127700,Toledo,PR
412780905,Tomazina,4127809,Tomazina,PR
412780910,Sapé,4127809,Tomazina,PR
412785805,Três Barras do Paraná,4127858,Três Barras do Paraná,PR
412788205,Tunas do Paraná,4127882,Tunas do Paraná,PR
412790805,Tuneiras do Oeste,4127908,Tuneiras do Oeste,PR
412790810,Aparecida D'Oeste,4127908,Tuneiras do Oeste,PR
412790815,Marabá,4127908,Tuneiras do Oeste,PR
412795705,Tupãssi,4127957,Tupãssi,PR
412796505,Turvo,4127965,Turvo,PR
412796510,Faxinal da Boa Vista,4127965,Turvo,PR
412800505,Ubiratã,4128005,Ubiratã,PR
412800510,Yolanda,4128005,Ubiratã,PR
412810405,Umuarama,4128104,Umuarama,PR
412810415,Lovat,4128104,Umuarama,PR
412810425,Roberto Silveira,4128104,Umuarama,PR
412810430,Santa Eliza,4128104,Umuarama,PR
412810435,Serra dos Dourados,4128104,Umuarama,PR
412820305,União da Vitória,4128203,União da Vitória,PR
412820310,São Cristóvão,4128203,União da Vitória,PR
412820315,São Domingos,4128203,União da Vitória,PR
412830205,Uniflor,4128302,Uniflor,PR
412840105,Uraí,4128401,Uraí,PR
412840110,Cruzeiro do Norte,4128401,Uraí,PR
412850005,Wenceslau Braz,4128500,Wenceslau Braz,PR
412853405,Ventania,4128534,Ventania,PR
412853410,Novo Barro Preto,4128534,Ventania,PR
412855905,Vera Cruz do Oeste,4128559,Vera Cruz do Oeste,PR
412860905,Verê,4128609,Verê,PR
412860910,Presidente Kennedy,4128609,Verê,PR
412860915,Sede Progresso,4128609,Verê,PR
412862505,Alto Paraíso,4128625,Alto Paraíso,PR
412863305,Doutor Ulysses,4128633,Doutor Ulysses,PR
412865805,Virmond,4128658,Virmond,PR
412870805,Vitorino,4128708,Vitorino,PR
412880705,Xambrê,4128807,Xambrê,PR
412880710,Casa Branca,4128807,Xambrê,PR
412880715,Eliza,4128807,Xambrê,PR
420005105,Abdon Batista,4200051,Abdon Batista,SC
420010105,Abelardo Luz,4200101,Abelardo Luz,SC
420020005,Agrolândia,4200200,Agrolândia,SC
420030905,Agronômica,4200309,Agronômica,SC
420040805,Água Doce,4200408,Água Doce,SC
420040810,Herciliópolis,4200408,Água Doce,SC
420050705,Águas de Chapecó,4200507,Águas de Chapecó,SC
420055605,Águas Frias,4200556,Águas Frias,SC
420060605,Águas Mornas,4200606,Águas Mornas,SC
420070505,Alfredo Wagner,4200705,Alfredo Wagner,SC
420070510,Arnópolis,4200705,Alfredo Wagner,SC
420070515,Catuíra,4200705,Alfredo Wagner,SC
420070520,São Leonardo,4200705,Alfredo Wagner,SC
420075405,Alto Bela Vista,4200754,Alto Bela Vista,SC
420080405,Anchieta,4200804,Anchieta,SC
420090305,Angelina,4200903,Angelina,SC
420090310,Barra Clara,4200903,Angelina,SC
420090315,Garcia,4200903,Angelina,SC
420100005,Anita Garibaldi,4201000,Anita Garibaldi,SC
420100015,Lagoa da Estiva,4201000,Anita Garibaldi,SC
420110905,Anitápolis,4201109,Anitápolis,SC
420120805,Antônio Carlos,4201208,Antônio Carlos,SC
420125705,Apiúna,4201257,Apiúna,SC
420127305,Arabutã,4201273,Arabutã,SC
420127310,Nova Estrela,4201273,Arabutã,SC
420130705,Araquari,4201307,Araquari,SC
420130710,Itapocu,4201307,Araquari,SC
420140605,Araranguá,4201406,Araranguá,SC
420140610,Hercílio Luz,4201406,Araranguá,SC
420140615,Balneário Morro dos Conventos,4201406,Araranguá,SC
420140625,Sanga da Toca,4201406,Araranguá,SC
420150505,Armazém,4201505,Armazém,SC
420160405,Arroio Trinta,4201604,Arroio Trinta,SC
420165305,Arvoredo,4201653,Arvoredo,SC
420170305,Ascurra,4201703,Ascurra,SC
420180205,Atalanta,4201802,Atalanta,SC
420190105,Aurora,4201901,Aurora,SC
420195005,Balneário Arroio do Silva,4201950,Balneário Arroio do Silva,SC
420200805,Balneário Camboriú,4202008,Balneário Camboriú,SC
420205705,Balneário Barra do Sul,4202057,Balneário Barra do Sul,SC
420207305,Balneário Gaivota,4202073,Balneário Gaivota,SC
420208105,Bandeirante,4202081,Bandeirante,SC
420209905,Barra Bonita,4202099,Barra Bonita,SC
420210705,Barra Velha,4202107,Barra Velha,SC
420213105,Bela Vista do Toldo,4202131,Bela Vista do Toldo,SC
420215605,Belmonte,4202156,Belmonte,SC
420220605,Benedito Novo,4202206,Benedito Novo,SC
420220613,Barra São João,4202206,Benedito Novo,SC
420220615,Santa Maria,4202206,Benedito Novo,SC
420230505,Biguaçu,4202305,Biguaçu,SC
420230510,Guaporanga,4202305,Biguaçu,SC
420230515,Sorocaba do Sul,4202305,Biguaçu,SC
420240405,Blumenau,4202404,Blumenau,SC
420240410,Itoupava,4202404,Blumenau,SC
420240415,Grande Garcia,4202404,Blumenau,SC
420243805,Bocaina do Sul,4202438,Bocaina do Sul,SC
420245305,Bombinhas,4202453,Bombinhas,SC
420250305,Bom Jardim da Serra,4202503,Bom Jardim da Serra,SC
420253705,Bom Jesus,4202537,Bom Jesus,SC
420257805,Bom Jesus do Oeste,4202578,Bom Jesus do Oeste,SC
420260205,Bom Retiro,4202602,Bom Retiro,SC
420260210,Canoas,4202602,Bom Retiro,SC
420270105,Botuverá,4202701,Botuverá,SC
420280005,Braço do Norte,4202800,Braço do Norte,SC
420285905,Braço do Trombudo,4202859,Braço do Trombudo,SC
420287505,Brunópolis,4202875,Brunópolis,SC
420287510,Marombas,4202875,Brunópolis,SC
420290905,Brusque,4202909,Brusque,SC
420300605,Caçador,4203006,Caçador,SC
420300615,Taquara Verde,4203006,Caçador,SC
420310505,Caibi,4203105,Caibi,SC
420315405,Calmon,4203154,Calmon,SC
420320405,Camboriú,4203204,Camboriú,SC
420320410,Monte Alegre,4203204,Camboriú,SC
420325305,Capão Alto,4203253,Capão Alto,SC
420330305,Campo Alegre,4203303,Campo Alegre,SC
420330310,Bateias de Baixo,4203303,Campo Alegre,SC
420330315,Fragosos,4203303,Campo Alegre,SC
420340205,Campo Belo do Sul,4203402,Campo Belo do Sul,SC
420350105,Campo Erê,4203501,Campo Erê,SC
420360005,Campos Novos,4203600,Campos Novos,SC
420360010,Bela Vista,4203600,Campos Novos,SC
420360015,Dal'Pai,4203600,Campos Novos,SC
420360017,Encruzilhada,4203600,Campos Novos,SC
420360020,Espinilho,4203600,Campos Novos,SC
420360023,Ibicuí,4203600,Campos Novos,SC
420360026,Leão,4203600,Campos Novos,SC
420360045,Guarani,4203600,Campos Novos,SC
420370905,Canelinha,4203709,Canelinha,SC
420380805,Canoinhas,4203808,Canoinhas,SC
420380812,Campo da Água Verde,4203808,Canoinhas,SC
420380815,Felipe Schmidt,4203808,Canoinhas,SC
420380820,Marcílio Dias,4203808,Canoinhas,SC
420380825,Paula Pereira,4203808,Canoinhas,SC
420380830,Pinheiros,4203808,Canoinhas,SC
420390705,Capinzal,4203907,Capinzal,SC
420390710,Alto Alegre,4203907,Capinzal,SC
420395605,Capivari de Baixo,4203956,Capivari de Baixo,SC
420400405,Catanduvas,4204004,Catanduvas,SC
420410305,Caxambu do Sul,4204103,Caxambu do Sul,SC
420415205,Celso Ramos,4204152,Celso Ramos,SC
420417805,Cerro Negro,4204178,Cerro Negro,SC
420419405,Chapadão do Lageado,4204194,Chapadão do Lageado,SC
420420205,Chapecó,4204202,Chapecó,SC
420420210,Alto da Serra,4204202,Chapecó,SC
420420220,Figueira,4204202,Chapecó,SC
420420225,Gôio-En,4204202,Chapecó,SC
420420240,Marechal Bormann,4204202,Chapecó,SC
420425105,Cocal do Sul,4204251,Cocal do Sul,SC
420430105,Concórdia,4204301,Concórdia,SC
420430115,Engenho Velho,4204301,Concórdia,SC
420430120,Planalto,4204301,Concórdia,SC
420430125,Presidente Kennedy,4204301,Concórdia,SC
420430135,Santo Antônio,4204301,Concórdia,SC
420430140,Tamanduá,4204301,Concórdia,SC
420435005,Cordilheira Alta,4204350,Cordilheira Alta,SC
420435010,Fernando Machado,4204350,Cordilheira Alta,SC
420440005,Coronel Freitas,4204400,Coronel Freitas,SC
420445905,Coronel Martins,4204459,Coronel Martins,SC
420450905,Corupá,4204509,Corupá,SC
420455805,Correia Pinto,4204558,Correia Pinto,SC
420460805,Criciúma,4204608,Criciúma,SC
420460815,Rio Maina,4204608,Criciúma,SC
420470705,Cunha Porã,4204707,Cunha Porã,SC
420475605,Cunhataí,4204756,Cunhataí,SC
420480605,Curitibanos,4204806,Curitibanos,SC
420480613,Marombas Bossardi,4204806,Curitibanos,SC
420480617,Santa Cruz do Pery,4204806,Curitibanos,SC
420490505,Descanso,4204905,Descanso,SC
420490515,Itajubá,4204905,Descanso,SC
420500105,Dionísio Cerqueira,4205001,Dionísio Cerqueira,SC
420500107,Idamar,4205001,Dionísio Cerqueira,SC
420500109,Jorge Lacerda,4205001,Dionísio Cerqueira,SC
420500110,São Pedro Tobias,4205001,Dionísio Cerqueira,SC
420510005,Dona Emma,4205100,Dona Emma,SC
420515905,Doutor Pedrinho,4205159,Doutor Pedrinho,SC
420517505,Entre Rios,4205175,Entre Rios,SC
420519105,Ermo,4205191,Ermo,SC
420520905,Erval Velho,4205209,Erval Velho,SC
420520910,Barra Fria,4205209,Erval Velho,SC
420530805,Faxinal dos Guedes,4205308,Faxinal dos Guedes,SC
420530810,Barra Grande,4205308,Faxinal dos Guedes,SC
420535705,Flor do Sertão,4205357,Flor do Sertão,SC
420540705,Florianópolis,4205407,Florianópolis,SC
420540708,Barra da Lagoa,4205407,Florianópolis,SC
420540710,Cachoeira do Bom Jesus,4205407,Florianópolis,SC
420540712,Campeche,4205407,Florianópolis,SC
420540715,Canasvieiras,4205407,Florianópolis,SC
420540720,Ingleses,4205407,Florianópolis,SC
420540725,Lagoa da Conceição,4205407,Florianópolis,SC
420540730,Pântano do Sul,4205407,Florianópolis,SC
420540735,Ratones,4205407,Florianópolis,SC
420540740,Ribeirão da Ilha,4205407,Florianópolis,SC
420540745,Santo Antônio de Lisboa,4205407,Florianópolis,SC
420540750,Rio Vermelho,4205407,Florianópolis,SC
420540751,Trindade,4205407,Florianópolis,SC
420540752,Saco Grande,4205407,Florianópolis,SC
420540753,Saco dos Limões,4205407,Florianópolis,SC
420540754,Estreito,4205407,Florianópolis,SC
420540755,Coqueiros,4205407,Florianópolis,SC
420540756,Tapera da Base,4205407,Florianópolis,SC
420543105,Formosa do Sul,4205431,Formosa do Sul,SC
420545605,Forquilhinha,4205456,Forquilhinha,SC
420550605,Fraiburgo,4205506,Fraiburgo,SC
420555505,Frei Rogério,4205555,Frei Rogério,SC
420555510,Núcleo Tritícola,4205555,Frei Rogério,SC
420560505,Galvão,4205605,Galvão,SC
420570405,Garopaba,4205704,Garopaba,SC
420580305,Garuva,4205803,Garuva,SC
420590205,Gaspar,4205902,Gaspar,SC
420600905,Governador Celso Ramos,4206009,Governador Celso Ramos,SC
420610805,Grão-Pará,4206108,Grão-Pará,SC
420610810,Aiurê,4206108,Grão-Pará,SC
420610815,Invernada,4206108,Grão-Pará,SC
420620705,Gravatal,4206207,Gravatal,SC
420630605,Guabiruba,4206306,Guabiruba,SC
420640505,Guaraciaba,4206405,Guaraciaba,SC
420640520,Ouro Verde,4206405,Guaraciaba,SC
